wordId,english,kurdish,english_length,kurdish_length
2269,lot,çarenûs,3.0,7.0
2270,love,evîn,4.0,4.0
2271,love,hez,4.0,3.0
2272,love,hezkirin,4.0,8.0
2273,lovely,bedew,6.0,5.0
2274,lovely,zerî,6.0,4.0
2275,lovemaking,bihevşabûn,10.0,10.0
2276,loves,hez dike,5.0,8.0
2277,low,gosartme,3.0,8.0
2278,low,nizm,3.0,4.0
2279,low,xax,3.0,3.0
2280,lower,nizmandin,5.0,9.0
2281,lucent,ron,6.0,3.0
2282,lucid,zelal,5.0,5.0
2283,luck,bext,4.0,4.0
2284,lucky,bextvekirî,5.0,10.0
2285,lullaby,lorî,7.0,4.0
2286,lung,cîgera spî,4.0,10.0
2287,madden,dînkirin,6.0,8.0
2288,made,çê,4.0,2.0
2289,magazine,kovar,8.0,5.0
2290,magnificent,rewneqdar,11.0,9.0
2291,maintain,berdewamkirin,8.0,13.0
2292,majority,piranî,8.0,6.0
2293,make,duristkirin,4.0,11.0
2294,make,kirin,4.0,5.0
2295,maker,çêker,5.0,5.0
2296,makes,dike,5.0,4.0
2297,malediction,nifir,11.0,5.0
2298,man,kabra,3.0,5.0
2299,man,mirov,3.0,5.0
2300,man,mêr,3.0,3.0
2301,man,zilam,3.0,5.0
2302,management,kargerî,10.0,7.0
2303,manager,gerînende,7.0,9.0
2304,manager,karger,7.0,6.0
2305,manager,rêvebir,7.0,7.0
2306,manager,serkar,7.0,6.0
2307,maniac,dîn,6.0,3.0
2308,manifest,diyar,8.0,5.0
2309,manner,rêbaz,6.0,5.0
2310,manure,sergîn,6.0,6.0
2311,many,gelek,4.0,5.0
2312,many,pir,4.0,3.0
2313,marble,xar,6.0,3.0
2314,margin,kevî,6.0,4.0
2315,mark,nîşan,4.0,5.0
2316,marriage,mar,8.0,3.0
2317,marriage,zewac,8.0,5.0
2318,marry,zewicîn,5.0,7.0
2319,masculine,nêr,9.0,3.0
2320,master,binyad,6.0,6.0
2321,masterpiece,perûk,11.0,5.0
2322,match,lêanîn,5.0,6.0
2323,match,niftik,5.0,6.0
2324,matter,bend,6.0,4.0
2325,matter,kar,6.0,3.0
2326,may,dikare,3.0,6.0
2327,maybe,belkî,5.0,5.0
2328,me,min,2.0,3.0
2330,mean,bêrûmet,4.0,7.0
2331,mean,genûs,4.0,5.0
2332,mean,qinût,4.0,5.0
2333,mean,çavteng,4.0,7.0
2334,meaning,wate,7.0,4.0
2335,meant,hat wateya,5.0,10.0
2336,meant,mebest bû,5.0,9.0
2337,measure,pîvîn,7.0,5.0
2338,meet,dîtin,4.0,5.0
2339,meet,hevdîtin,4.0,8.0
2340,meet,lihevcivîn,4.0,10.0
2341,meet,rast hatin,4.0,10.0
2342,meliorate,sererastkirin,9.0,13.0
2343,melody,awaz,6.0,4.0
2344,melody,newa,6.0,4.0
2345,melon,gindor,5.0,6.0
2346,melon,petîx,5.0,5.0
2347,melt,helîn,4.0,5.0
2348,member,endam,6.0,5.0
2349,members,endam,7.0,5.0
2350,membership,endamtî,10.0,7.0
2351,memorandum,têbinî,10.0,6.0
2352,memory,bîr,6.0,3.0
2353,memory,xêv,6.0,3.0
2354,men,zilam,3.0,5.0
2355,mend,sererastkirin,4.0,13.0
2356,mendicant,geda,9.0,4.0
2357,mendicant,parsek,9.0,6.0
2358,mention,bîranîn,7.0,7.0
2359,merchandise,temel,11.0,5.0
2360,merchant,bazirgan,8.0,8.0
2361,mere,lê,4.0,2.0
2362,merely,tenê,6.0,4.0
2363,message,hay,7.0,3.0
2364,message,hinare,7.0,6.0
2365,message,peyam,7.0,5.0
2366,met,rast hat,3.0,8.0
2367,metal,kan,5.0,3.0
2368,metal,metal,5.0,5.0
2369,method,awa,6.0,3.0
2370,method,azîne,6.0,5.0
2371,method,rê,6.0,2.0
2372,method,rêbaz,6.0,5.0
2373,methodical,birêkûpêk,10.0,9.0
2374,methodical,biserûber,10.0,9.0
2375,metre,metre,5.0,5.0
2376,mice,mişk,4.0,4.0
2377,mid,nav,3.0,3.0
2378,middle,naverast,6.0,8.0
2379,middle,navîn,6.0,5.0
2380,might,dikare,5.0,6.0
2381,mighty,bihêz,6.0,5.0
2382,mill,karistan,4.0,8.0
2383,mind,eql,4.0,3.0
2384,mind,jîrî,4.0,4.0
2385,mind,raman,4.0,5.0
2386,mind,ray,4.0,3.0
2387,minister,wezîr,8.0,5.0
2388,ministers,vezîr,9.0,5.0
2389,ministration,karûbar,12.0,7.0
2390,ministry,wezaret,8.0,7.0
2391,minor,bicûk,5.0,5.0
2392,minor,biçûk,5.0,5.0
2393,miraculous,nuwaze,10.0,6.0
2394,mirage,rewrewk,6.0,7.0
2395,mirror,awêne,6.0,5.0
2396,mirror,hêlî,6.0,4.0
2397,misadventure,bobelat,12.0,7.0
2398,misadventure,qeda,12.0,4.0
2399,mischief,ziyan,8.0,5.0
2400,miserable,bedbext,9.0,7.0
2401,missile,roket,7.0,5.0
2402,mistake,kêmasî,7.0,6.0
2403,mistake,xeletî,7.0,6.0
2404,mockery,kelevajî,7.0,8.0
2405,model,mînak,5.0,5.0
2406,model,nimûne,5.0,6.0
2407,model,nîgar,5.0,5.0
2408,modern,hevdem,6.0,6.0
2409,modern,hevçerx,6.0,7.0
2410,modern,nû,6.0,2.0
2411,modern,nûjen,6.0,5.0
2412,mole,xilt,4.0,4.0
2413,moment,bîsk,6.0,4.0
2414,moment,gav,6.0,3.0
2415,moment,kêlîk,6.0,5.0
2416,momentary,demdemî,9.0,7.0
2417,momentous,girîng,9.0,6.0
2418,monarchy,monarşî,8.0,7.0
2419,money,dirav,5.0,5.0
2420,money,pere,5.0,4.0
2421,month,meh,5.0,3.0
2422,months,meh,6.0,3.0
2423,mood,mêd,4.0,3.0
2424,moon,heyv,4.0,4.0
2425,moon,hîv,4.0,3.0
2426,moonlight,heyveron,9.0,8.0
2427,moonlight,tavehîv,9.0,7.0
2428,moral,sinc,5.0,4.0
2429,morale,sinc,6.0,4.0
2430,more,zêdetir,4.0,7.0
2431,morning,beyanî,7.0,6.0
2432,morning,sibe,7.0,4.0
2433,mosque,mizgeft,6.0,7.0
2434,most,piranî,4.0,6.0
2435,mostly,bi piranî,6.0,9.0
2436,mother,da,6.0,2.0
2437,mother,dayik,6.0,5.0
2438,mother,dayîk,6.0,5.0
2439,mother,dê,6.0,2.0
2440,mother,mader,6.0,5.0
2441,motion,bizav,6.0,5.0
2442,motion,lebat,6.0,5.0
2443,motive,ajo,6.0,3.0
2444,mount,çiya,5.0,4.0
2445,mournful,daxbar,8.0,6.0
2446,mournful,dilbikul,8.0,8.0
2447,mournful,xemgîn,8.0,6.0
2448,mouth,dev,5.0,3.0
2449,move,bizav,4.0,5.0
2450,move,lebat,4.0,5.0
2451,move,tevger kirin,4.0,12.0
2452,movement,bizav,8.0,5.0
2453,movement,lebat,8.0,5.0
2454,movement,tevger,8.0,6.0
2455,much,gelek,4.0,5.0
2456,much,pir,4.0,3.0
2457,mud,herî,3.0,4.0
2458,mud,mûle,3.0,4.0
2459,munificent,camêr,10.0,5.0
2460,murder,mêrkuj,6.0,6.0
2461,murder,qetl,6.0,4.0
2462,murderer,kujer,8.0,5.0
2463,muscle,masûlke,6.0,7.0
2464,muscle,parxone,6.0,7.0
2465,muscle,werse,6.0,5.0
2466,muscle,zevlek,6.0,6.0
2467,museum,perûkxane,6.0,9.0
2468,mushroom,fîqerojk,8.0,8.0
2469,mushroom,kumik,8.0,5.0
2470,mushroom,kuvark,8.0,6.0
2471,music,muzîk,5.0,5.0
2472,musician,muzîkjen,8.0,8.0
2473,muskmelon,gindor,9.0,6.0
2474,muskmelon,petîx,9.0,5.0
2475,must,divê,4.0,4.0
2476,my,min,2.0,3.0
2477,nail,bizmar,4.0,6.0
2478,name,binavkirin,4.0,10.0
2479,name,nav,4.0,3.0
2480,names,nav,5.0,3.0
2481,nape,zîper,4.0,5.0
2482,narrow,teng,6.0,4.0
2483,nasty,bed,5.0,3.0
2484,nation,netewe,6.0,6.0
2485,national,neteweyî,8.0,8.0
2486,native,dêman,6.0,5.0
2487,natural,suruştî,7.0,7.0
2488,natural,xwezayi,7.0,7.0
2489,natural,xwezayî,7.0,7.0
2490,nature,siruşt,6.0,6.0
2491,nature,xwerist,6.0,7.0
2492,nature,xweza,6.0,5.0
2493,naught,tew,6.0,3.0
2494,near,nezîk,4.0,5.0
2495,nearly,dorî,6.0,4.0
2496,nearly,nêzî,6.0,4.0
2497,neat,zîrek,4.0,5.0
2498,necessary,hewce,9.0,5.0
2499,necessary,pêdivî,9.0,6.0
2500,necessary,pêwîst,9.0,6.0
2501,necessity,divêtî,9.0,6.0
2502,necessity,pêdivî,9.0,6.0
2503,necessity,pêwîstî,9.0,7.0
2504,neck,stû,4.0,3.0
2505,necklace,berdil,8.0,6.0
2506,need,divêtî,4.0,6.0
2507,need,hewce,4.0,5.0
2508,need,hewceyî,4.0,7.0
2509,need,pêdivî,4.0,6.0
2510,need,pêwistî,4.0,7.0
2511,need,pêwîstî,4.0,7.0
2512,needful,hewce,7.0,5.0
2513,needful,pêwîst,7.0,6.0
2514,needless,bêkêr,8.0,5.0
2515,needy,reben,5.0,5.0
2516,needy,xizan,5.0,5.0
2517,nerve,hêrs,5.0,4.0
2518,nerve,reh,5.0,3.0
2519,nerve,rih,5.0,3.0
2520,nest,hêlîn,4.0,5.0
2521,network,tor,7.0,3.0
2522,never,hîç,5.0,3.0
2523,never,nema,5.0,4.0
2524,never,qe,5.0,2.0
2525,never,tew,5.0,3.0
2526,never,tu,5.0,2.0
2527,new,nû,3.0,2.0
2528,new,teze,3.0,4.0
2529,news,dengûbahs,4.0,9.0
2530,news,dengûbas,4.0,8.0
2531,news,hay,4.0,3.0
2532,news,nûçe,4.0,4.0
2533,newspaper,rojname,9.0,7.0
2534,next,pêş ve,4.0,6.0
2535,night,şev,5.0,3.0
2536,nightingale,bilbil,11.0,6.0
2537,nightingale,dûvmesas,11.0,8.0
2538,nil,tew,3.0,3.0
2539,no,na,2.0,2.0
2540,no doubt,bêguman,8.0,7.0
2541,noble,dêrîn,5.0,5.0
2542,noble,resen,5.0,5.0
2543,nominee,berendam,7.0,8.0
2544,none,tew,4.0,3.0
2545,norm,rêzik,4.0,5.0
2546,normal,asayî,6.0,5.0
2547,normal,normal,6.0,6.0
2548,north,bakur,5.0,5.0
2549,northern,bakur,8.0,5.0
2550,nose,bêvil,4.0,5.0
2551,nose,difn,4.0,4.0
2552,nose,poz,4.0,3.0
2553,not,ne,3.0,2.0
2554,note,not,4.0,3.0
2555,note,têbinî,4.0,6.0
2556,notes,not,5.0,3.0
2557,nothing,tew,7.0,3.0
2558,nourish,xwedîkirin,7.0,10.0
2559,nourishment,xwarin,11.0,6.0
2560,novel,nû,5.0,2.0
2561,now,niha,3.0,4.0
2562,nucleus,dendik,7.0,6.0
2565,number,adet,6.0,4.0
2566,number,hejmar,6.0,6.0
2567,number,jimar,6.0,5.0
2568,number,jimare,6.0,6.0
2569,number,reqem,6.0,5.0
2570,numbers,hejmar,7.0,6.0
2571,numbers,jimar,7.0,5.0
2572,numbers,nimre,7.0,5.0
2573,nurture,xwedîkirin,7.0,10.0
2574,nutriment,adan,9.0,4.0
2575,nutriment,xurek,9.0,5.0
2576,object,armanc,6.0,6.0
2577,oblation,dehî,8.0,4.0
2578,obligation,sparte,10.0,6.0
2579,obscure,gong,7.0,4.0
2580,obtain,standin,6.0,7.0
2581,obvious,diyar,7.0,5.0
2582,obvious,pendî,7.0,5.0
2583,occult,nepenî,6.0,6.0
2584,occurrence,rûdan,10.0,5.0
2585,odor,bêhn,4.0,4.0
2586,of,ji,2.0,2.0
2587,off,girtî,3.0,5.0
2588,offer,mêrandin,5.0,8.0
2589,offer,pêşkêş kirin,5.0,12.0
2590,office,karûbar,6.0,7.0
2591,office,nivîsgeh,6.0,8.0
2592,office,ofîs,6.0,4.0
2593,officer,serbaz,7.0,6.0
2594,official,fermî,8.0,5.0
2595,often,gelek,5.0,5.0
2596,ok!,bila be,3.0,7.0
2597,okay,baş,4.0,3.0
2598,old,kal,3.0,3.0
2599,old,kevn,3.0,4.0
2600,old,mêj,3.0,3.0
2601,old,pîr,3.0,3.0
2602,on,ser,2.0,3.0
2603,once,carek,4.0,5.0
2604,one,yek,3.0,3.0
2605,onlooker,bîner,8.0,5.0
2606,only,bi tenê,4.0,7.0
2607,only,lê,4.0,2.0
2608,open,vekirin,4.0,7.0
2609,open,vekirî,4.0,6.0
2610,openhanded,camêr,10.0,5.0
2611,operation,doman,9.0,5.0
2612,operation,pêvajo,9.0,6.0
2613,operations,operasyon,10.0,9.0
2614,opinion,raman,7.0,5.0
2615,opinion,ray,7.0,3.0
2616,opulence,dewlemendî,8.0,10.0
2617,opulence,dolmendî,8.0,8.0
2618,or,an,2.0,2.0
2619,oral,devkî,4.0,5.0
2620,order,ferman,5.0,6.0
2621,order,pergal,5.0,6.0
2622,order,rêz,5.0,3.0
2623,order,sipariş,5.0,7.0
2624,orderly,birêkûpêk,7.0,9.0
2625,orderly,sererast,7.0,8.0
2626,organ,lebat,5.0,5.0
2627,organisations,rêxistin,13.0,8.0
2628,organization,rêxistin,12.0,8.0
2629,organizational,rêxistinî,14.0,9.0
2630,organize,birêxistinkirin,8.0,15.0
2631,organize,lidarxistin,8.0,11.0
2632,organize,sazkirin,8.0,8.0
2633,original,cihêreng,8.0,8.0
2634,original,nû,8.0,2.0
2635,original,resen,8.0,5.0
2636,original,reşnivîs,8.0,8.0
2637,original,xweser,8.0,6.0
2638,orphan,berdîwar,6.0,8.0
2639,orphan,bêbav,6.0,5.0
2640,orphan,bêkes,6.0,5.0
2641,orphan,sêwî,6.0,4.0
2642,other,din,5.0,3.0
2643,others,yên din,6.0,7.0
2644,our,me,3.0,2.0
2645,our,yê/n me,3.0,7.0
2646,out,derve,3.0,5.0
2647,outcome,encam,7.0,5.0
2648,outdo,borîn,5.0,5.0
2649,outdo,derbasbûn,5.0,9.0
2650,outlook,bergeh,7.0,6.0
2651,outside,derve,7.0,5.0
2652,outward,derveyî,7.0,7.0
2653,over,ser,4.0,3.0
2654,overcoat,sako,8.0,4.0
2655,overplay,nepixandin,8.0,10.0
2656,ovum,hêk,4.0,3.0
2657,ovum,qaqê,4.0,4.0
2658,own,xwedî bûn,3.0,9.0
2659,pabulum,xwarin,7.0,6.0
2660,page,rûpel,4.0,5.0
2661,pail,satil,4.0,5.0
2662,pain,jan,4.0,3.0
2663,pain,renc,4.0,4.0
2664,paint,boyax,5.0,5.0
2665,paint,boyaxkirin,5.0,10.0
2666,painting,wêne,8.0,4.0
2667,pair,cot,4.0,3.0
2668,palate,pidû,6.0,4.0
2669,pale,çilmisî,4.0,7.0
2670,pallid,çilmisî,6.0,7.0
2671,panic,qurf,5.0,4.0
2672,paper,kaxiz,5.0,5.0
2673,paper,rojname,5.0,7.0
2674,paradigm,mînak,8.0,5.0
2675,paradigm,wekok,8.0,5.0
2676,paragraph,bend,9.0,4.0
2677,pardon,bexişandin,6.0,10.0
2678,pardon,lêborîn,6.0,7.0
2679,part,beş,4.0,3.0
2680,part,erk,4.0,3.0
2681,part,rist,4.0,4.0
2682,particular,taybet,10.0,6.0
2683,particular,taybetî,10.0,7.0
2684,particularly,bi taybet,12.0,9.0
2685,particularly,bi taybetî,12.0,10.0
2686,partner,hevpar,7.0,6.0
2687,partner,paydar,7.0,6.0
2688,partridge,kew,9.0,3.0
2689,party,partî,5.0,5.0
2690,passed,borî,6.0,4.0
2691,passenger,rêwî,9.0,4.0
2692,passing,demdemî,7.0,7.0
2693,past,paşêroj,4.0,7.0
2694,pasture,çêregeh,7.0,7.0
2695,patch,pîne,5.0,4.0
2696,path,rê,4.0,2.0
2697,patience,tebat,8.0,5.0
2698,patients,nexweş,8.0,6.0
2699,pattern,mînak,7.0,5.0
2700,pattern,nimûne,7.0,6.0
2701,patterns,mînak,8.0,5.0
2702,patterns,nimûne,8.0,6.0
2703,paunch,navik,6.0,5.0
2704,pause,rawestan,5.0,8.0
2705,peace,aramî,5.0,5.0
2706,peace,aştî,5.0,4.0
2707,peace seeker,aştixwaz,12.0,8.0
2708,peak,kimt,4.0,4.0
2709,peak,kumbet,4.0,6.0
2710,peak,lûtke,4.0,5.0
2711,pear,alîsor,4.0,6.0
2712,pear,hirmî,4.0,5.0
2713,peasant,gundî,7.0,5.0
2714,peculiar,beloq,8.0,5.0
2715,pedestrian,peya,10.0,4.0
2716,peel,tivil,4.0,5.0
2717,pelt,eyar,4.0,4.0
2718,penalty,seza,7.0,4.0
2719,penis,kîr,5.0,3.0
2720,people,gel,6.0,3.0
2721,pepper,bîber,6.0,5.0
2722,pepper,îsot,6.0,4.0
2723,peppermint,pûjan,10.0,5.0
2724,perceive,sehkirin,8.0,8.0
2725,peremptory,teqez,10.0,5.0
2726,perforate,qulkirin,9.0,8.0
2727,perform,duristkirin,7.0,11.0
2728,perform,encamdan,7.0,8.0
2729,perform,kirin,7.0,5.0
2730,perform,çêkirin,7.0,7.0
2731,performance,berhem,11.0,6.0
2732,performance,xebat,11.0,5.0
2733,performance,şixul,11.0,5.0
2734,perhaps,dibe ku,7.0,7.0
2735,perilous,xeternak,8.0,8.0
2736,period,heyam,6.0,5.0
2737,period,çerx,6.0,4.0
2738,periodical,kovar,10.0,5.0
2739,permanent,domdar,9.0,6.0
2740,permission,betlane,10.0,7.0
2741,permission,destûr,10.0,6.0
2742,perpendicular,rep,13.0,3.0
2743,perpendicular,zîq,13.0,3.0
2744,perpetual,bêdawî,9.0,6.0
2745,perpetual,nemir,9.0,5.0
2746,perpetual,sermed,9.0,6.0
2747,person,ferd,6.0,4.0
2748,person,kes,6.0,3.0
2749,personal,şexsî,8.0,5.0
2750,perspiration,xwêdan,12.0,6.0
2751,perspire,xwêdan,8.0,6.0
2752,pessimistic,bedbîn,11.0,6.0
2753,pestilent,xeternak,9.0,8.0
2754,petite,fîskanî,6.0,7.0
2755,petite,hûr,6.0,3.0
2756,petition,tika,8.0,4.0
2757,phantom,spêle,7.0,5.0
2758,pharynx,hefik,7.0,5.0
2759,phase,pêvajo,5.0,6.0
2760,phenomenon,diyarde,10.0,7.0
2761,photo,wêne,5.0,4.0
2762,photography,fotografî,11.0,9.0
2763,picayune,fîskanî,8.0,7.0
2764,picayune,hûr,8.0,3.0
2765,pick,neqandin,4.0,8.0
2766,picnic,seyran,6.0,6.0
2767,picture,wêne,7.0,4.0
2768,pictures,wêne,8.0,4.0
2769,piece,bir,5.0,3.0
2770,piece,zîvar,5.0,5.0
2771,pigeon,kevok,6.0,5.0
2772,pilfer,dizîn,6.0,5.0
2773,pillage,extirme,7.0,7.0
2774,pilot,sergêr,5.0,6.0
2775,pineapple,ananas,9.0,6.0
2776,pinnacle,lûtke,8.0,5.0
2777,pipe,qelûn,4.0,5.0
2778,pitch,avêtin,5.0,6.0
2779,pitcher,misîn,7.0,5.0
2780,pitfall,dab,7.0,3.0
2781,pitfall,feq,7.0,3.0
2782,place,bicihkirin,5.0,10.0
2783,place,cih,5.0,3.0
2784,place,cî,5.0,2.0
2785,place,cîh,5.0,3.0
2786,place,danîn,5.0,5.0
2787,place,der,5.0,3.0
2788,place,erd,5.0,3.0
2789,place,qad,5.0,3.0
2790,place,têxistin,5.0,8.0
2791,place,xistin,5.0,6.0
2792,plain,asan,5.0,4.0
2793,plain,berî,5.0,4.0
2794,plain,pan,5.0,3.0
2795,plain,zeblok,5.0,6.0
2796,plan,fikirîn,4.0,7.0
2797,plan,hizrîn,4.0,6.0
2798,plan,plan,4.0,4.0
2799,planet,rojgeran,6.0,8.0
2800,plans,plan,5.0,4.0
2801,plant,avakirin,5.0,8.0
2802,plant,damezrandin,5.0,11.0
2803,plant,karistan,5.0,8.0
2804,plant,nebat,5.0,5.0
2805,plant,sazkirin,5.0,8.0
2806,plant,venandin,5.0,8.0
2807,plate,teyfik,5.0,6.0
2808,plateau,bane,7.0,4.0
2809,plateau,zozan,7.0,5.0
2810,play,leyîstin,4.0,8.0
2811,play,lîstik,4.0,6.0
2812,play,terane,4.0,6.0
2813,played,lîst,6.0,4.0
2814,player,yarîker,6.0,7.0
2815,plaything,lîstok,9.0,6.0
2816,plaza,hol,5.0,3.0
2817,plea,tika,4.0,4.0
2818,pleasure,kêf,8.0,3.0
2819,plenteous,kertek,9.0,6.0
2820,plenty,tijî,6.0,4.0
2821,plucky,dilawêr,6.0,7.0
2822,plucky,egît,6.0,4.0
2823,plucky,mêrxas,6.0,6.0
2824,plucky,çeleng,6.0,6.0
2825,pocket,girfan,6.0,6.0
2826,poem,helbest,4.0,7.0
2827,poem,pêşe,4.0,4.0
2828,point,mêrandin,5.0,8.0
2829,point,xal,5.0,3.0
2830,poison,jehr,6.0,4.0
2831,police,polîs,6.0,5.0
2832,polish,biriqandin,6.0,10.0
2833,polish,mesqelkirin,6.0,11.0
2834,polish,teyisandin,6.0,10.0
2835,political,ramyarî,9.0,7.0
2836,pollute,lewitandin,7.0,10.0
2837,pomegranate,hinar,11.0,5.0
2838,pommel,kutan,6.0,5.0
2839,pommel,lêbezîn,6.0,7.0
2840,pommel,lêdan,6.0,5.0
2841,pommel,lêxistin,6.0,8.0
2842,poor,belengaz,4.0,8.0
2843,poor,fena,4.0,4.0
2844,poor,reben,4.0,5.0
2845,poor,xizan,4.0,5.0
2846,poorer,belengaztir,6.0,11.0
2847,popular,gelêrî,7.0,6.0
2848,popular,xoşewîst,7.0,8.0
2849,popular,xoştivî,7.0,7.0
2850,popular,xweşdivî,7.0,8.0
2851,popular,xweştivî,7.0,8.0
2852,population,gelhe,10.0,5.0
2853,population,serjimar,10.0,8.0
2854,port,bendergeh,4.0,9.0
2855,port,lengergeh,4.0,9.0
2856,position,barîdox,8.0,7.0
2857,position,cih,8.0,3.0
2858,position,cî,8.0,2.0
2859,position,der,8.0,3.0
2860,positive,erênî,8.0,5.0
2861,possibility,delîve,11.0,6.0
2862,possibility,derfet,11.0,6.0
2863,possible,gengaz,8.0,6.0
2864,possible,pêkan,8.0,5.0
2865,post,name,4.0,4.0
2866,postpone,betalkirin,8.0,10.0
2867,postpone,gîrokirin,8.0,9.0
2868,postulate,dilkirin,9.0,8.0
2869,postulate,xwestin,9.0,7.0
2870,posture,barîdox,7.0,7.0
2871,pot,aman,3.0,4.0
2872,potent,bihêz,6.0,5.0
2873,potent,karîger,6.0,7.0
2874,potent,xurt,6.0,4.0
2875,pots and pans,aman,13.0,4.0
2876,pots and pans,fera,13.0,4.0
2877,pots and pans,firaq,13.0,5.0
2878,powder,xubar,6.0,5.0
2879,power,desthilatî,5.0,10.0
2880,power,hêz,5.0,3.0
2881,powerful,bihêz,8.0,5.0
2882,powerful,xurt,8.0,4.0
2883,praise,pesindan,6.0,8.0
2884,pray,libergerîn,4.0,10.0
2885,prayer,wird,6.0,4.0
2886,precaution,semt,10.0,4.0
2887,preeminent,serkeftî,10.0,8.0
2888,pregnancy,avisbûn,9.0,7.0
2889,pregnant,avis,8.0,4.0
2890,pregnant,ducan,8.0,5.0
2891,prescription,ferman,12.0,6.0
2892,present,diyarî,7.0,6.0
2893,present,xelat,7.0,5.0
2894,presently,niha,9.0,4.0
2895,presidency,serokatî,10.0,8.0
2896,press,dewisandin,5.0,10.0
2897,press,çap,5.0,3.0
2898,press,çapxane,5.0,7.0
2899,pretty,bedew,6.0,5.0
2900,price,biha,5.0,4.0
2901,price,buha,5.0,4.0
2902,price increase,bihabûn,14.0,7.0
2903,pride,xawên,5.0,5.0
2904,primary,sereke,7.0,6.0
2905,prince,mîr,6.0,3.0
2906,prince,mîrza,6.0,5.0
2907,principle,rêgez,9.0,5.0
2908,print,dewisandin,5.0,10.0
2909,print,pêlêkirin,5.0,9.0
2910,print,çapkirin,5.0,8.0
2911,priority,pêşkî,8.0,5.0
2912,prison,girtîgeh,6.0,8.0
2913,private,serbaz,7.0,6.0
2914,private,taybet,7.0,6.0
2915,privilege,maf,9.0,3.0
2916,problem,arîse,7.0,5.0
2917,problem,pirsgirêk,7.0,9.0
2918,problems,pirsgirêk,8.0,9.0
2919,process,doman,7.0,5.0
2920,process,pêvajo,7.0,6.0
2921,produce,hilberandin,7.0,11.0
2922,produce,hilberîn,7.0,8.0
2923,produce,kirin,7.0,5.0
2924,produce,çêkirin,7.0,7.0
2925,producer,hilberîner,8.0,10.0
2926,production,hilberîn,10.0,8.0
2927,products,berhem,8.0,6.0
2928,profit,havil,6.0,5.0
2929,profit,kar,6.0,3.0
2930,profit,kelk,6.0,4.0
2931,profit,sûd,6.0,3.0
2932,profundity,kûrahî,10.0,6.0
2933,profuse,camêr,7.0,5.0
2934,programme,bername,9.0,7.0
2935,prohibition,qedexe,11.0,6.0
2936,project,proje,7.0,5.0
2937,projects,proje,8.0,5.0
2938,prolong,dirêjkirin,7.0,10.0
2939,promise,soz,7.0,3.0
2940,pronto,tavilê,6.0,6.0
2941,pronto,yekser,6.0,6.0
2942,proper,durist,6.0,6.0
2943,proper,guncaw,6.0,6.0
2944,proper,rast,6.0,4.0
2945,property,mal,8.0,3.0
2946,proportion,rêje,10.0,4.0
2947,prospect,bergeh,8.0,6.0
2948,protect,parastin,7.0,8.0
2949,proud,serbilind,5.0,9.0
2950,province,parêzgeh,8.0,8.0
2951,proxy,cîgir,5.0,5.0
2952,psychic,derûnî,7.0,6.0
2953,public,gelemper,6.0,8.0
2954,public,gelemperî,6.0,9.0
2955,published,weşand,9.0,6.0
2956,pulchritude,bedewî,11.0,6.0
2957,pulchritude,rindî,11.0,5.0
2958,pure,xwerû,4.0,5.0
2959,purge,paqijkirin,5.0,10.0
2960,purify,palîn,6.0,5.0
2961,purify,paqijkirin,6.0,10.0
2962,purify,parzîn,6.0,6.0
2963,purloin,dizîn,7.0,5.0
2964,purpose,amanc,7.0,5.0
2965,purpose,armanc,7.0,6.0
2966,purpose,mebest,7.0,6.0
2967,push,defandin,4.0,8.0
2968,put,danîn,3.0,5.0
2969,put,têxistin,3.0,8.0
2970,put,xistin,3.0,6.0
2971,putrid,pûç,6.0,3.0
2972,quagmire,meraze,8.0,6.0
2973,quagmire,çirav,8.0,5.0
2974,quake,hejîn,5.0,5.0
2975,quake,lerizîn,5.0,7.0
2976,quake,ricifîn,5.0,7.0
2977,quality,çawanî,7.0,6.0
2978,quantify,pîvîn,8.0,5.0
2979,quantity,çendînî,8.0,7.0
2980,quarrel,qirên,7.0,5.0
2981,queen,keybanû,5.0,7.0
2982,quench,temirandin,6.0,10.0
2983,query,lêpirsîn,5.0,8.0
2984,query,pirs,5.0,4.0
2985,query,pirsiyarkirin,5.0,13.0
2986,query,pirsjêkirin,5.0,11.0
2987,query,pirsîn,5.0,6.0
2988,question,pirs,8.0,4.0
2989,quick passing flame or passion,agirê pûş,30.0,9.0
2990,quiescent,aram,9.0,4.0
2991,quiescent,asûde,9.0,5.0
2992,quiet,aram,5.0,4.0
2993,quiet,aramî,5.0,5.0
2994,quiet,asûde,5.0,5.0
2995,quiet,bêdeng,5.0,6.0
2996,quince,bîhok,6.0,5.0
2997,quit,berdan,4.0,6.0
2998,quiver,lerizîn,6.0,7.0
2999,quiver,ricifîn,6.0,7.0
3000,quiz,mamik,4.0,5.0
3001,quizzical,ecêb,9.0,4.0
3002,race,baz,4.0,3.0
3003,racism,nîjadperestî,6.0,12.0
3004,radish,tivir,6.0,5.0
3005,rain,baran,4.0,5.0
3006,raining,barandîn,7.0,8.0
3007,rainy,baranî,5.0,6.0
3008,raise,bilindkirin,5.0,11.0
3009,rank,paye,4.0,4.0
3010,rank,qor,4.0,3.0
3011,rank,rade,4.0,4.0
3012,rank,rêz,4.0,3.0
3013,rap,kutan,3.0,5.0
3014,rap,lêdan,3.0,5.0
3015,rap,lêxistin,3.0,8.0
3016,rare,kelh,4.0,4.0
